utc_date,caid,census_block_group
2024-11-05,00cdd1e25295c57a1cdd4dc51fe92d7ada96cb95359d8f6bebdb192561308857,090034701004
2024-08-09,00cdd48bf7f1f88955d94130ffcf471c63b968a1293e15fb32ba334a133d3d96,090158005004
2024-08-12,00cdd48bf7f1f88955d94130ffcf471c63b968a1293e15fb32ba334a133d3d96,090158005004
2024-10-04,00cdd48bf7f1f88955d94130ffcf471c63b968a1293e15fb32ba334a133d3d96,090158005004
2023-07-20,00cf51c48bc9d5ef47b6e50cd390d01bcc94a3463ddfad91ff202a94426b0913,090117052003
2023-07-21,00cf51c48bc9d5ef47b6e50cd390d01bcc94a3463ddfad91ff202a94426b0913,090117052003
2023-11-02,00cf51c48bc9d5ef47b6e50cd390d01bcc94a3463ddfad91ff202a94426b0913,440090515033
2023-11-03,00cf51c48bc9d5ef47b6e50cd390d01bcc94a3463ddfad91ff202a94426b0913,440090515033
2019-09-01,00d073bf24ba81b98cb25402e7a9da557fa0f15a136184406dfcea15b12bca5f,340170076001
2019-09-02,00d073bf24ba81b98cb25402e7a9da557fa0f15a136184406dfcea15b12bca5f,340170076001
2024-11-07,00d152213223f39672c0e7e8f006357ac75b5942fd243d0ed98288917814e2d6,090135382012
2024-12-12,00d152213223f39672c0e7e8f006357ac75b5942fd243d0ed98288917814e2d6,090135382012
2024-08-16,00d262ef2a5911ad5f15071960c6c49ca6d8daec0caa536f430e7492ae482bf1,
2024-08-23,00d262ef2a5911ad5f15071960c6c49ca6d8daec0caa536f430e7492ae482bf1,
2024-11-15,00d262ef2a5911ad5f15071960c6c49ca6d8daec0caa536f430e7492ae482bf1,
2024-11-22,00d262ef2a5911ad5f15071960c6c49ca6d8daec0caa536f430e7492ae482bf1,
2024-11-29,00d262ef2a5911ad5f15071960c6c49ca6d8daec0caa536f430e7492ae482bf1,
2024-12-13,00d262ef2a5911ad5f15071960c6c49ca6d8daec0caa536f430e7492ae482bf1,
2023-04-28,00d3e61e60358ec4b26c5033f495ef52bd33fda7d440be69e42affb5cdbaf1a8,
2023-05-20,00d6cb90ab74eec11ecdd9792139ea427109a19c5a5c3fe6fb358595e78032d9,250138104042
2024-09-06,00dd73ff19dbb8745cd6cff7ad159dad315025adff99db0b01f3998e568369bf,090075502022
2019-06-02,00de23108a926daef5ae06a9a33b4966007d45d962bbb853653c2a788e91f218,090075851004
2024-07-29,00dec29855202973e0cd143dc65fb41181368f309a3c0d793f3816558bee5702,360810694002
2024-10-10,00e00d028037cb3cbe73bf921984f410763909bca7c7d915c4c247ec88956a72,
2023-09-10,00e199d40ba7e25aa00b207ea0dcd0dbd97396b95c0991d240da9202ca9aa77e,090091671002
2024-12-31,00e1b450f25c47066e1d5d124686b13065a806eb54ee29287a933f9b86bca1f0,
2024-07-20,00e1beb12cd2a87b2c84eba5f84975fef96c71ea336afa93e769d75c27f63a65,440090510001
2024-10-26,00e1beb12cd2a87b2c84eba5f84975fef96c71ea336afa93e769d75c27f63a65,090034809001
2024-11-09,00e1beb12cd2a87b2c84eba5f84975fef96c71ea336afa93e769d75c27f63a65,090034809001
2024-11-23,00e1beb12cd2a87b2c84eba5f84975fef96c71ea336afa93e769d75c27f63a65,440090510001
2022-12-25,00e8798a662fdc0682c98d597aaf1bd8d2340901a0291abe83a5c20d6c7e0904,090135291001
2023-09-17,00ec523b321497f4f97e825982e7069adc78a2522421f733c2bdbdc8e249884e,090135351002
2023-09-10,00eefa84143df176562bff72fd93b8f844a5e5f3c5172d973f12bf74d3f47d13,090010801002
2023-09-11,00eefa84143df176562bff72fd93b8f844a5e5f3c5172d973f12bf74d3f47d13,090010801002
2024-08-25,00f0c9afbec49574ad9242c0c5568ce0ef8b17fe4edff79541d209d48cffd3f0,
2024-09-01,00f0c9afbec49574ad9242c0c5568ce0ef8b17fe4edff79541d209d48cffd3f0,
2024-09-22,00f0c9afbec49574ad9242c0c5568ce0ef8b17fe4edff79541d209d48cffd3f0,
2023-03-08,00f299ddc879b48d924a8c3aa3256f4977e00d3e2729f0c4b2a9ae808c9716cc,
2019-06-21,00f307e5fbf35c48308b8fd54c1a833ade30f0381352cb898ff4145f71a8b847,090034923003
2024-07-21,00f4f583ea26c2101b02b5b085b21e2a8920e3b5006a70cc539e0fb509517658,090117141032
2019-05-26,00f5d7eba96317ff35077d1a977a7e7e837ac3c35a5bb6b888950aa7f59943b7,090034661011
2019-06-02,00f5d7eba96317ff35077d1a977a7e7e837ac3c35a5bb6b888950aa7f59943b7,090034661011
2023-05-01,00f6a03bfee8b6a01c579f74d340351eac40a43168ab0f1de80e332f31b04ca1,170630008003
2024-10-07,00f6a03bfee8b6a01c579f74d340351eac40a43168ab0f1de80e332f31b04ca1,170630008003
2024-08-05,00f7e2a8c6ed898dff02e6563af6f370f712b193ef4958c2ab19499a7a011515,090118701004
2024-08-26,00f7e2a8c6ed898dff02e6563af6f370f712b193ef4958c2ab19499a7a011515,090118701004
2024-12-02,00f7e2a8c6ed898dff02e6563af6f370f712b193ef4958c2ab19499a7a011515,090118701004
2024-12-09,00f7e2a8c6ed898dff02e6563af6f370f712b193ef4958c2ab19499a7a011515,090118701004
2023-03-12,00f80c2e9970ae26c584c05cbd2198e0983c2790d9e4c76fdcce22f6b3ccf6d9,
2022-04-30,00f8f229a3d0de7ba505c278dbfb98f2e834088334f62880230e7e48a3f78b55,090034903022
2019-08-17,00fa5f7e32e3ea8e05d84b91f9e2b95f4c04a58de09e886410d24cc237736b9f,090091426011
2024-07-12,00fc66d087a43f7c68dfe1b08c3d3189aed0a2a8b47957e87557ecde336c5325,090091547006
2024-10-11,00fc66d087a43f7c68dfe1b08c3d3189aed0a2a8b47957e87557ecde336c5325,090091547006
2024-11-15,00fc66d087a43f7c68dfe1b08c3d3189aed0a2a8b47957e87557ecde336c5325,090091547006
2024-09-11,00fe2b02d9ef952a4a8d6359ce2127dff9fa75945f9130f5bffea74bda0c9cbd,517100009021
2023-06-04,00ff076e3f4d3f460ffb658ebe77f13b56d359f5916e321975fbafbb489fc270,090093431022
2024-08-03,010105ec9e350e6b9db1d9036baa9b33611c6173f1612fa4709e7f7b457a16f6,090034735021
2024-08-12,01020cc1f09d3028b256162f5087230443742d377384986daca6c7f986aac429,090034641013
2019-01-11,0102103f2f968e7509dc78ba68e873a532ebaa7d85d078e0ba33e31895efb85e,090116962002
2019-01-16,0102103f2f968e7509dc78ba68e873a532ebaa7d85d078e0ba33e31895efb85e,090116962002
2024-06-30,0103e5fea1c2993af51e602d2c10ff764038d9af753acf6dfb6b96a5daa9b6dd,090034681013
2024-07-01,0103e9b629fffed84728e4acd1fe54a11945631ba257c6f61a8c6a0675a4049f,090012305012
2024-07-15,0103e9b629fffed84728e4acd1fe54a11945631ba257c6f61a8c6a0675a4049f,090012305012
2024-07-22,0103e9b629fffed84728e4acd1fe54a11945631ba257c6f61a8c6a0675a4049f,090012305012
2023-01-12,01044443713ca77e4552eb5ecc7c3d50d23aba2bd42d94651a8186c642b8b1ad,090034762001
2023-01-22,01044443713ca77e4552eb5ecc7c3d50d23aba2bd42d94651a8186c642b8b1ad,090034762001
2023-02-12,01044443713ca77e4552eb5ecc7c3d50d23aba2bd42d94651a8186c642b8b1ad,090034762001
2023-05-24,0104a71f9aa9e7030cfc235fb1f9b3e7f2a1c107f4bbac1d6bceae99f7bdced6,090091760001
2023-04-24,01068c93b23b6427ab145e09d1c1778ea8d65041a0278c3aecaf8bcb744b9899,090034621021
2024-08-26,01068c93b23b6427ab145e09d1c1778ea8d65041a0278c3aecaf8bcb744b9899,090034621021
2024-11-18,01068c93b23b6427ab145e09d1c1778ea8d65041a0278c3aecaf8bcb744b9899,090034621021
2024-09-09,0109097b3f60eef3500fb35e967a3874aea997abbbb55e5c66fdb58cd18583a1,340230013001
2023-07-30,0109107522851c9d7f7aca0b0aa59868b8c370e3091ec4397be89f172596fb1c,090034158001
2023-07-31,0109107522851c9d7f7aca0b0aa59868b8c370e3091ec4397be89f172596fb1c,090034158001
2024-10-18,010d7cbacacc4b0ac68f803e4b35ee4e2a876a0b8b56c7150fda017dc018d7cb,
2024-07-10,0115189169d7e28d0cd10232f66180e4c6a6824f4b1b683819a73113710cccd9,090075502012
2024-07-17,0115189169d7e28d0cd10232f66180e4c6a6824f4b1b683819a73113710cccd9,090075502012
2024-08-14,0115189169d7e28d0cd10232f66180e4c6a6824f4b1b683819a73113710cccd9,090075502012
2024-08-31,0115189169d7e28d0cd10232f66180e4c6a6824f4b1b683819a73113710cccd9,090075502012
2024-10-16,0115189169d7e28d0cd10232f66180e4c6a6824f4b1b683819a73113710cccd9,090075502012
2024-11-06,0115189169d7e28d0cd10232f66180e4c6a6824f4b1b683819a73113710cccd9,090075502012
2024-11-20,0115189169d7e28d0cd10232f66180e4c6a6824f4b1b683819a73113710cccd9,090075502012
2023-02-10,01192659abe1dfec0acc033e838e74e7310b240a08e092c7c7340a2b4ed749a4,090075601002
2023-02-12,01192659abe1dfec0acc033e838e74e7310b240a08e092c7c7340a2b4ed749a4,090075601002
2023-07-12,011b6dbb10861913a5e9a7d588db2911e681dba1eb0dfac6bb6dec86215bb495,250138104121
2023-07-16,011b6dbb10861913a5e9a7d588db2911e681dba1eb0dfac6bb6dec86215bb495,250138104121
2024-06-16,011b6dbb10861913a5e9a7d588db2911e681dba1eb0dfac6bb6dec86215bb495,250138104121
2024-08-25,011b6dbb10861913a5e9a7d588db2911e681dba1eb0dfac6bb6dec86215bb495,250138104121
2024-09-01,011b6dbb10861913a5e9a7d588db2911e681dba1eb0dfac6bb6dec86215bb495,250138104121
2024-12-01,011b6dbb10861913a5e9a7d588db2911e681dba1eb0dfac6bb6dec86215bb495,250138104121
2023-07-20,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2023-07-21,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2023-11-02,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2023-11-03,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2024-04-04,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2024-06-14,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2024-09-12,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2024-11-07,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2024-11-29,01243dbe026e1ae7baf6ac51d0f6295f7c364fddc4e4f898e5c625504473e02b,090091802002
2023-07-23,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2023-07-24,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2023-08-06,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2023-08-07,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2023-09-17,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2023-10-07,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2023-10-14,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2023-10-30,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-01-01,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-01-22,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-01-29,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-06-17,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-06-30,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-08-11,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-08-19,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-08-26,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-09-09,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-09-16,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2024-10-27,012602a278535c8304996aa142d2b127c982bb21ee87e84b412503d0080593a9,090091759002
2020-09-26,0126c90585453af1fc86be3b97cd7449c91f83f7d544c1983322a129b03166bc,090034715001
2019-09-22,012765b8b6618f158334698c8b67b38cf1dd4cf3fe9dc48ff870bcb16069ca4b,090010206001
2023-09-30,0128093faa0066bde9e820822308067446055d52f3ed633a2c7e9fc530608766,090159001003
2024-07-18,0128093faa0066bde9e820822308067446055d52f3ed633a2c7e9fc530608766,090159001003
2020-10-24,012a98e9bc1dfcb2eed29fc179a76664aa08a5dc97c1c12d185894c522dd2227,090052534001
2020-11-14,012a98e9bc1dfcb2eed29fc179a76664aa08a5dc97c1c12d185894c522dd2227,090052534001
2024-12-23,012abdeb51ddcdcb4128fd9fa36a1df1af98ee4726cbbff530a2468064c47756,
2023-07-22,012beaf925b924bd74d287ac518fb865a276bb5af6c670b2fb1ba2d166f8e6f1,250138104142
2023-08-18,012de0371d49901a49e2d90416530d41decab667364f7d6bbf101c8dd93717eb,090093433002
2019-07-26,012f5c272e280b7e26ae2c60f80ea8a23e2fbe4fc0c5ee84272526e27ac0c17d,090035150001
2023-04-08,0130f588ba68c3ad8cfe96917fb910a0ec95ba266081e9781d28430608c09709,
2023-05-31,0131547f273af073fa2ec0aa4c7c7fbb20ec79ab63e27c6caf3887501ddf61c3,
2023-06-15,0131547f273af073fa2ec0aa4c7c7fbb20ec79ab63e27c6caf3887501ddf61c3,
2024-07-19,0131547f273af073fa2ec0aa4c7c7fbb20ec79ab63e27c6caf3887501ddf61c3,
2024-10-05,0132737ec746b3d185bfc66ba91b8336fe1b6b09b6d3791b3d3cb4f2129e61d0,360270502051
2019-11-17,013289e866f3b4ba7765aab0dc9276120377c071d1c474b6b5d12fed0d53f1b6,090091755003
2019-11-17,013acc83d88f8459271b91565f9df744a214ce56d98263c544c39cbe130d95f4,
2022-06-22,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2022-06-25,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2022-06-28,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2022-07-01,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2022-07-04,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2022-07-08,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2022-07-12,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2022-07-16,013eabacb86f44aedf0091eb4d62c4289a17d6926b0b79e02f5b54465e49316c,090091413001
2020-09-06,013f2a561dcffebd59b5ad9e90ddfbafe6dcaea94030ac03e8457eb86cd23869,090034302011
2023-06-16,013f5fe2a6c4e4be629c0cfa61f8d3f576743a7d804c48819d7ed1cfb3d4faae,090075601002
2023-07-14,013f5fe2a6c4e4be629c0cfa61f8d3f576743a7d804c48819d7ed1cfb3d4faae,090075601002
2024-02-23,013f5fe2a6c4e4be629c0cfa61f8d3f576743a7d804c48819d7ed1cfb3d4faae,090075601002
2024-07-05,013f5fe2a6c4e4be629c0cfa61f8d3f576743a7d804c48819d7ed1cfb3d4faae,090075601002
2024-04-04,013f7293234ebf6a2646e4b5c8e717979533135e1448f6a95f345f44f0f016b4,090091861002
2024-10-10,013f7293234ebf6a2646e4b5c8e717979533135e1448f6a95f345f44f0f016b4,090091861002
2020-10-12,014159580d54e58896f8de7ed1c97562fe01924b03cef48b52a6865b9fd0c53d,090118707031
2023-07-09,014398e2b692b45db8232da458dc7a703daad2751189c43611f515c049285f9b,090053601003
2023-07-13,014398e2b692b45db8232da458dc7a703daad2751189c43611f515c049285f9b,090053601003
2024-10-13,014398e2b692b45db8232da458dc7a703daad2751189c43611f515c049285f9b,090053106023
2024-11-10,014398e2b692b45db8232da458dc7a703daad2751189c43611f515c049285f9b,090053106023
2024-12-27,01448c8104daabd264f891851850f52bba2a14d246444093209c8b1ffe033368,090053621012
2024-08-18,014657310e80000ca89cfe6cda3ab7586e917ac9166f754c42ea52ff71ded6a5,090091407005
2023-09-24,01474b0698c0a7e6e49ba5cfc232c01d5f1dd88004bb1df51b9086ee9030f2e6,360810140002
2024-10-08,01484e5b20e45e968b5f14e3f9ed70b4ce2c8944cdd18c7f241ad2d87c474b62,090012571002
2024-11-05,01484e5b20e45e968b5f14e3f9ed70b4ce2c8944cdd18c7f241ad2d87c474b62,090012571002
2024-11-12,01484e5b20e45e968b5f14e3f9ed70b4ce2c8944cdd18c7f241ad2d87c474b62,090012571002
2020-01-26,014b720e4e2ac14d4ba2b63a5f9474b6420db336e66f1c026e60df7ff33c5202,090091757002
2020-03-08,014b720e4e2ac14d4ba2b63a5f9474b6420db336e66f1c026e60df7ff33c5202,090091757002
2020-07-12,014b720e4e2ac14d4ba2b63a5f9474b6420db336e66f1c026e60df7ff33c5202,090091757002
2020-07-18,014b720e4e2ac14d4ba2b63a5f9474b6420db336e66f1c026e60df7ff33c5202,090091757002
2020-08-14,014b720e4e2ac14d4ba2b63a5f9474b6420db336e66f1c026e60df7ff33c5202,090091757002
2021-06-16,014b720e4e2ac14d4ba2b63a5f9474b6420db336e66f1c026e60df7ff33c5202,090091757002
2024-08-26,014b9955e6d8011733d865ee3a6b3b4f9cf8c2cc161cee44f4a5a03da5e7b84f,090091845001
2024-09-16,014b9955e6d8011733d865ee3a6b3b4f9cf8c2cc161cee44f4a5a03da5e7b84f,090091845001
2024-08-21,014ba80287813e68f3dbd832a30a53bb1f62f7e2597c629c291322e87038a268,090135261012
2024-08-20,014d43bebe4dda2a67c5a33cd3c5ae08a4cae8d3bd15aa556f84b5e4a05b59cd,090159001004
2023-04-13,014dd167577b75da0b8a12cca4a2d6f700fe6f5e770e8b3c7b1a39304eccc38a,
2023-08-27,014eba6938dc9f7964a11a663c58f5c317e83a08791e99486cd8ac2026d9d7db,090091301012
2023-08-28,014eba6938dc9f7964a11a663c58f5c317e83a08791e99486cd8ac2026d9d7db,090091301012
2024-10-04,014f46e9f9418a046fa84de95377258575178a7a55e6187e2aa6d52a1c79e2bf,090091847003
2024-10-17,015183b971c278da835c5e6de2576c99b6f12e55819a0b96f78a5d6bdd57718a,090034809002
2024-03-14,0152587f81bdf4c6cac536e9892ed7a1be8f7588696e90ca2f384749d62c986c,090010445001
2024-07-04,0152587f81bdf4c6cac536e9892ed7a1be8f7588696e90ca2f384749d62c986c,090010445001
2024-07-17,0152587f81bdf4c6cac536e9892ed7a1be8f7588696e90ca2f384749d62c986c,090010445001
2024-09-27,0152d0dcab851636087caae6fe95c89880bff61976a685a25a1f8a114b7c04a3,090075420003
2024-10-18,0152d0dcab851636087caae6fe95c89880bff61976a685a25a1f8a114b7c04a3,090075420003
2024-10-09,01530712a9460581dde53e40a7ad83fef673fbdcdc6ca5ee1ea8f85fa3355feb,090075421001
2024-10-16,01530712a9460581dde53e40a7ad83fef673fbdcdc6ca5ee1ea8f85fa3355feb,090075421001
2024-11-06,01530712a9460581dde53e40a7ad83fef673fbdcdc6ca5ee1ea8f85fa3355feb,090075421001
2024-10-01,0154c6b3f4d3183dc1fd68109941ace03005c91771e381307ed43ea362eb6caf,090091806022
2024-10-08,0154c6b3f4d3183dc1fd68109941ace03005c91771e381307ed43ea362eb6caf,090091806022
2024-10-29,0154c6b3f4d3183dc1fd68109941ace03005c91771e381307ed43ea362eb6caf,090091806022
2024-04-16,01574a4c32cc145c7ef5a164d1f8ffd5e4fa552502309b13609bd554ed8aabf3,090053602004
2022-02-06,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-07,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-09,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-10,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-11,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-12,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-13,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-14,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-16,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-17,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-18,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-20,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-21,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-22,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-23,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-24,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-25,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-26,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-02-28,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-01,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-02,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-06,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-10,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-13,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-14,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-16,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-18,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-19,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-22,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-26,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-03-30,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-04-03,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-04-07,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-04-11,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-04-15,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-04-19,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-04-23,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2022-04-27,015b62036b34adb8806e02516fb836ee9df8f017d048494839feeea2f583ec87,090117071001
2019-04-06,015d221ce1a854cd471749dc685360c700e4e3ffc27a7260cb427b1cfa3cb073,090012203001
2024-07-27,015fc7aea7da2534d9cbaa34cbd5a8209598d3b9db9fcb3aa3c5acc4199bcad7,250138125005
2023-05-30,0160430ef46116f1781bf57512685ac24903954da4fbdc49557aba77ab5bddb2,
2023-02-14,01617ae186c11dc7c525a1f735efa7609a776b3b3b1049112c0098b48efca09f,090091656002
2019-04-19,0164e7f0007af61e0ef4f4511c806717b9cd5ebec05e7e991d9ce1e6224e44b7,090091506002
2019-05-26,0164e7f0007af61e0ef4f4511c806717b9cd5ebec05e7e991d9ce1e6224e44b7,090091506002
2019-04-07,0165bd0ba95c8a2e5f56863af46a636840d786050383d454260d5d0632a69de0,
2023-09-23,01669830afa4693c567aeb17a552358a0749fd3dbb114d9ed3afa18699e75414,090034662012
2023-08-11,01684279cdd9e0319eeed0bdbeb6306a1d132b320e8aea374907cc800c915fda,090053621012
2023-05-18,016844072d112026292f40c76991e4ae8a8e8490f950e5d5cbc785fcf5e05dec,090135351003
2024-07-19,016cbc965676b0846641349047b05df1faaa6d0738b20fb42f2b8a6c601a9c16,090034701004
2024-08-02,016cbc965676b0846641349047b05df1faaa6d0738b20fb42f2b8a6c601a9c16,090034701004
2024-08-16,016cbc965676b0846641349047b05df1faaa6d0738b20fb42f2b8a6c601a9c16,090034701004
2024-11-08,016cbc965676b0846641349047b05df1faaa6d0738b20fb42f2b8a6c601a9c16,090034701004
2024-09-21,016e34a99d1979dfa6e19616b8212048418cc4accb25dc5bf8dc04f430d01b42,090034762002
2024-10-12,016e34a99d1979dfa6e19616b8212048418cc4accb25dc5bf8dc04f430d01b42,090034762002
2022-11-12,016f20c2a37fb58ffffa56dff9fec9bb170e9a905b224ecf2b070be2e14c1022,
2023-05-26,0171f7a75777466403122669112fc8e92ac7b4956ecac84ca3ad10975483a8bf,090091426032
2023-05-27,0171f7a75777466403122669112fc8e92ac7b4956ecac84ca3ad10975483a8bf,090091426032
2024-08-20,017229cafd00fcb97c119c60a6afaae373f45ef9c00f1b2f087b2e2a25873c48,090091861002
2024-09-29,017229cafd00fcb97c119c60a6afaae373f45ef9c00f1b2f087b2e2a25873c48,090091861002
2024-10-06,017229cafd00fcb97c119c60a6afaae373f45ef9c00f1b2f087b2e2a25873c48,090091861002
2024-10-13,017229cafd00fcb97c119c60a6afaae373f45ef9c00f1b2f087b2e2a25873c48,090091861002
2023-01-11,01735e56925c76c2196e85d088b7e5f85fb94f48c8bfa0b91db3f6c4c8ba9f32,
